Branch,Location,Latitude,Longitude
수원망포점,경기도 수원시 영통구 태장로 81,37.23977834,127.0548333
부천상동점,경기도 부천시 길주로77번길 55-9,37.50706607,126.7521746
성남상대원점,경기도 성남시 중원구 희망로 314,37.43416472,37.43416472
분당야탑점,경기도 성남시 분당구 야탑로69번길 18,37.4116093,127.1267598
군포산본점,경기도 군포시 번영로 505,37.35877764,126.9332015
안양석수점,경기도 안양시 만안구 안양로510번길 20,37.41523671,126.909322
청평점,경기도 가평군 청평면 청평중앙로 21,37.73665542,127.417308
안산월피점,경기도 안산시 상록구 예술광장1로 48,37.32920015,126.8472425
광주퇴촌점,경기도 광주시 퇴촌면 산수로 1314,37.47167435,127.3076158
남양주진건점,경기도 남양주시 진건읍 사릉로 388-5,37.65610607,127.1813643
서판교점,경기도 성남시 분당구 운중로 255,37.38949222,127.0914547
일산대화점,경기도 고양시 일산서구 일산로 808,37.6723829,126.7468609
경기광주경안점,경기도 광주시 중앙로 148,37.41271704,37.41271704
과천점,경기도 과천시 중앙로 59,37.42184598,126.9878358
수원고등점,경기도 수원시 팔달구 팔달로 82,37.27598396,127.0031653
남양주진건점,경기도 남양주시 진건읍 사릉로 388-5,37.65610607,127.1813643
청평점,경기도 가평군 청평면 청평중앙로 21,37.73665542,37.73665542
화성향남점,경기도 화성시 향남읍 행정동로 22-1,37.12623125,126.9278652
의정부녹양점,경기도 의정부시 녹양로62번길 82,37.75715593,127.0369863
양주남면점,경기도 양주시 남면 개나리길 53,37.89568457,126.973935
연천전곡점,경기도 연천군 전곡읍 은전로 100,38.02843745,127.070624
시흥시화점,경기도 시흥시 마유로418번길 10,37.35139152,126.7418438
수원호매실점,경기도 수원시 권선구 매실로 38,37.2673608,126.9551251
가평설악점,경기도 가평군 설악면 신천중앙로 98,37.67722025,127.4928902
파주적성점,경기도 파주시 적성면 청송로 1040-1,37.95510482,37.95510482
평택세교점,경기도 평택시 세교상가2길 12,37.00049075,37.00049075
용인한숲시티점,경기도 용인시 처인구 남사읍 한숲로 45,37.15260284,37.15260284
김포양촌점,경기도 김포시 양촌읍 양곡3로1번길 88,37.65518753,37.65518753
남양주별내점,경기도 남양주시 별내중앙로58번길 19,37.64805641,37.64805641
이천장호원점,경기도 이천시 장호원읍 장감로 73-1,37.11732949,37.11732949
일산정발산점,경기도 고양시 일산동구 일산로441번길 87-3,37.66982673,37.66982673
가평현리점,경기도 가평군 조종면 현창로38번길 24,37.82010611,37.82010611
용인모현점,경기도 용인시 처인구 모현읍 백옥대로2384번길 20-13,37.33530602,37.33530602
용인신갈점,경기도 용인시 기흥구 신구로43번길 1,37.2758751,127.1093188
용인명지대점,경기도 용인시 처인구 명지로60번길 37-12,37.22883397,127.1864342
경남함양점,경상남도 함양군 함양읍 용평중앙길 7-16,35.51925873,127.7274042
양산중부점,경상남도 양산시 양주5길 10-11,35.33993525,129.0301928
거제고현점,경상남도 거제시 거제중앙로26길 9,34.88923249,128.6236525
김해활천점,경상남도 김해시 활천로16번길 43,35.22952871,128.8985611
장유2호점,경상남도 김해시 율하카페길 39-16,35.17698628,128.8103621
진주하대점,경상남도 진주시 모덕로 223,35.18881574,128.1183573
경남합천점,경상남도 합천군 합천읍 충효로 71,35.5667009,128.1609972
경남삼천포점,경상남도 사천시 삼상로 117-1,34.93864196,128.0878373
구암점,경상남도 창원시 마산회원구 구암남10길 3,35.25043006,128.5987036
통영안정점,경상남도 통영시 광도면 춘원2로 37-82,34.95537985,128.4127887
경남사천점,경상남도 사천시 정동면 진삼로 1406,35.07711807,128.0852989
용원점,경상남도 창원시 진해구 용원로89번길 12,35.09957481,128.8194229
창원반지점,경상남도 창원시 성산구 반지로16번길 18,35.23919502,128.6616875
창원도계점,경상남도 창원시 의창구 하남천서길21번길 6,35.26113954,128.6391052
창원이동점,경상남도 창원시 진해구 충장로455번길 9,35.14901977,128.6997205
김해북부점,경상남도 김해시 가락로332번길 9,35.25471764,128.8721465
부곡점,경상남도 창녕군 부곡면 온천중앙로 7,35.44102907,128.5862551
마산회원점,경상남도 창원시 마산회원구 회원남로 9-1,35.21898251,128.5623884
웅천점,경상남도 창원시 진해구 웅천동로43번길 19,35.10340812,128.7595496
진주충무공동점,경상남도 진주시 사들로 26,35.17060237,128.146951
남양점,경상남도 창원시 성산구 가양로 86,35.20846072,128.7025914
진주가호점,경상남도 진주시 강변길10번길 24,35.16435626,35.16435626
인천산곡점,인천광역시 부평구 원길로11번길 39,37.50465362,126.7120983
인천송도점,인천광역시 연수구 해돋이로 107,37.39277297,126.6476343
당하점,인천광역시 서구 청마로167번길 8,37.59253535,126.6759134
인천논현점,인천광역시 남동구 논현남로 17,37.40318111,126.722263
인천서구청점,인천광역시 서구 탁옥로51번길 3,37.54427649,126.6750701
인천청천점,인천광역시 부평구 안남로 440,37.522364,126.7109228
영종운서점,인천광역시 중구 햇내로 18,37.49069624,126.4976836
인천만수점,인천광역시 남동구 인주대로914번길 33,37.44639124,126.7386837
인천도화점,인천광역시 미추홀구 숙골로 120,37.4725377,126.6615506
불로점,인천광역시 서구 고산후로121번안길 18,37.59430941,126.6968758
인천동춘점,인천광역시 연수구 먼우금로83번길 12,37.40863535,37.40863535
인천강화점,인천광역시 강화군 강화읍 강화대로 393,37.74527193,126.4871736
송도센트로드점,인천광역시 연수구 인천타워대로 323,37.3995118,126.6295557
인천부개점,인천광역시 부평구 부평문화로 197,37.49369197,37.49369197
인천간석점,인천광역시 남동구 경인로 520,37.46073417,37.46073417
서귀포중문점,제주특별자치도 서귀포시 대포중앙로 14,33.24986597,126.4331083
신제주점,제주특별자치도 제주시 노형10길 17,33.48344151,126.4790417
신서귀점,제주특별자치도 서귀포시 신중로 6,33.25572123,126.505943
제주함덕점,제주특별자치도 제주시 조천읍 함와로 21,33.53820789,126.6748444
제주한림점,제주특별자치도 제주시 한림읍 한림중앙로 41,33.41109297,126.2655625
제주아라점,제주특별자치도 제주시 아란10길 32,33.4724549,126.5431245
전북정읍점,전라북도 정읍시 충정로 80,35.56090602,126.8687214
김제검산점,전라북도 김제시 금성로 147,35.80174392,126.9056215
전주송천점,전라북도 전주시 덕진구 솔내5길 8,35.85762959,127.1214695
남원도통점,전라북도 남원시 큰들길 31,35.41650083,127.3969705
효자1호점,전라북도 전주시 완산구 범안1길 36,35.81101544,127.1070009
무주점,전라북도 무주군 무주읍 당산강변로 224,36.00535376,127.6655743
전주혁신점,전라북도 전주시 덕진구 오공로 33-14,35.83725081,127.0595095
중화산점,전라북도 전주시 완산구 중산중앙로 21,35.81661372,127.1206047
전주금암점,전라북도 전주시 덕진구 조경단로 53,35.83922751,35.83922751
전북고창점,전라북도 고창군 고창읍 성산2길 20-1,35.43579863,126.6976984
군산조촌점,전라북도 군산시 부골2길 47-11,35.97464405,126.7426457
전북부안점,전라북도 부안군 부안읍 진성길 23,35.72548092,35.72548092
여수문수점,전라남도 여수시 문수로 22,34.75036989,127.6998313
순천조례점,전라남도 순천시 비봉길 15,34.97071263,127.5206321
여수웅천점,전라남도 여수시 예울마루로 37-33,34.74625543,127.6705323
고흥녹동점,전라남도 고흥군 도양읍 비봉로 128,34.52950807,127.136208
삼호점,전라남도 영암군 삼호읍 대불주거로1길 82,34.75493779,126.4613659
나주남평점,전라남도 나주시 남평읍 강변1길 21-29,35.04315239,126.8484825
광양읍점,전라남도 광양시 광양읍 대림오성로 152,34.96485992,127.5783646
전남강진점,전라남도 강진군 강진읍 영랑로 18,34.63747745,126.7694939
전남화순점,전라남도 화순군 화순읍 광덕로 202,35.0622326,126.9930905
가람점,전라남도 나주시 그린로 153,35.01014961,126.7853462
목포북항점,전라남도 목포시 원산중앙로 32,34.80829017,126.3760071
여수웅천점,전라남도 여수시 예울마루로 35-43,34.74610816,127.67275
해남점,전라남도 해남군 해남읍 북부순환로 154,34.57568051,126.5955738
옥암남악점,전라남도 목포시 남악1로 48,34.80943714,126.4458839
순천신대점,전라남도 순천시 해룡면 좌야로 101,34.93153584,127.5442848
순천풍덕점,전라남도 순천시 풍덕주택길 76,34.94107548,127.5034202
무안오룡점,전라남도 무안군 일로읍 오남로1길 28,34.80354694,126.4826904
엑스포점,전라남도 여수시 동문로 102,34.74545586,127.7428037
목포용해점,전라남도 목포시 용해지구로 1,34.81695988,126.3990185
여수봉산점,전라남도 여수시 봉산1로 9,34.73227477,34.73227477
전남장흥점,전라남도 장흥군 장흥읍 동교3길 21,34.68051895,34.68051895
