Branch,Location,Latitude,Longitude
홈플러스인천계산점,인천광역시 계양구 오조산공원로 14,37.53945903,126.736167
세종병원점,인천광역시 계양구 계양문화로 20,37.53252831,126.7368384
LF스퀘어인천연수점,인천광역시 연수구 용담로 14,37.41929103,126.6683169
제주공항점,제주특별자치도 제주시 공항로 2,33.50592635,126.4960074
누웨모루점,제주특별자치도 제주시 연동7길 24,33.48773003,126.4905979
제주삼성점,제주특별자치도 제주시 광양1길 2,33.50398315,126.527121
드롭탑제주협재점,제주특별자치도 제주시 한림읍 한림로 450,33.4001839,126.2494848
제주협재해안점,제주특별자치도 제주시 한림읍 한림로 450,33.4001839,126.2494848
신시가지점,전라북도 전주시 완산구 효자로 161,35.81940977,127.10258
전북대점,전라북도 전주시 덕진구 명륜4길 22,35.84359393,127.1273363
전주공항터미널점,전라북도 전주시 덕진구 가리내로 21,35.83401371,127.1336616
고창웰파크병원점,전라북도 고창군 고창읍 석정2로 147,35.43139154,126.7376238
고창고인돌휴게소상행점,전라북도 고창군 고창읍 서해안고속도로 80,35.46191593,126.6734155
고창고인돌휴게소하행점,전라북도 고창군 신림면 서해안고속도로 81,35.4685629,126.6738021
커피상휴게소,전라북도 고창군 고창읍 서해안고속도로 80,35.46191593,126.6734155
전북고창점,전라북도 고창군 고창읍 중앙로 126,35.43511092,126.6891194
익산역점,전라북도 익산시 익산대로 153,35.94186108,126.9473165
전주아중점,전라북도 전주시 덕진구 아중로 203,35.82815951,35.82815951
전북대점,전라북도 전주시 덕진구 명륜4길 22,35.84359393,127.1273363
드롭탑전주만성점,전라북도 전주시 덕진구 만성중앙로 54-30,35.84135492,127.0761869
전주공항터미널점,전라북도 전주시 덕진구 가리내로 21,35.83404043,127.1336171
수송점,전라북도 군산시 월명로 216,35.96313321,126.7160888
군산키움아동병원점,전라북도 군산시 궁포안2길 24,35.97658809,126.7441117
여산휴게소순천방면,전라북도 익산시 여산면 호남고속도로 191,36.04770905,127.1028149
전주만성점,전라북도 전주시 덕진구 만성중앙로 54-30,35.84135492,127.0761869
덕유산휴게소점,전라북도 무주군 안성면 통영대전고속도로 148,35.81763206,127.6458239
백양사휴게소점,전라남도 장성군 북일면 호남고속도로 108,35.39299183,126.8074151
전남해남점,전라남도 해남군 해남읍 남부순환로 2,34.57056291,126.6068081
목포하당점,전라남도 목포시 비파로 46,34.80286066,34.80286066
여수죽림점,전라남도 여수시 소라면 죽림중앙로 42,34.7641372,127.6374052
순천성가롤로점,전라남도 순천시 해룡면 순광로 234-9,34.96380774,127.5465371
전남화순점,전라남도 화순군 화순읍 중앙로 93-8,35.06105132,126.9919539
용해점,전라남도 목포시 연산백련로 4-4,34.81768086,126.3935398
드롭탑2호점,전라남도 장흥군 장흥읍 중앙로 50-2,34.6803572,126.9073914
여수예술랜드,전라남도 여수시 돌산읍 무술목길 142-1,34.69469821,127.7780632
나주빛가람점,전라남도 나주시 상야2길 22,35.02156016,126.7879387
신대점,전라남도 순천시 해룡면 향매로 135,34.93264507,127.5541193
목포옥암점,전라남도 목포시 남악1로52번길 27,34.81115839,126.4479718
목포석현점,전라남도 목포시 석현로 2,34.81547002,126.4215838
정남진장흥2호점,전라남도 장흥군 장흥읍 중앙로 50-2,34.6803572,126.9073914
지리산노고단점,전라남도 구례군 산동면 노고단로 1068,35.30558559,127.5111767
나주점,전라남도 나주시 대호길 76,35.04285256,126.7179285
드롭탑강진점,전라남도 강진군 강진읍 탐진로 73,34.63910527,126.76466
전남강진점,전라남도 강진군 강진읍 탐진로 73,34.63910527,126.76466
영광점,전라남도 영광군 법성면 법성포로 57,35.35849584,126.4428598
순천역점,전라남도 순천시 팔마로 130,34.9451818,127.5023554
여수CGV웅천점,전라남도 여수시 웅천로 19-35,34.74871163,127.6788233
전남보성점,전라남도 보성군 보성읍 중앙로 97,34.77009286,127.080376
남악점,전라남도 무안군 삼향읍 남악4로 49,34.81000286,126.4655997
영광점,전라남도 영광군 법성면 법성포로 57,35.35849584,126.4428598
드롭탑목포석현점,전라남도 목포시 석현로 2,34.81547016,126.4215947
여수웅천씨지브이점,전라남도 여수시 웅천로 19-35,34.74871163,127.6788233
중마점,전라남도 광양시 중동로 75-2,34.94146012,127.6970238
여수예술랜드미디어아트관점,전라남도 여수시 돌산읍 무술목길 142-1,34.69502026,127.776698
전남구례점,전라남도 구례군 구례읍 봉성로 68,35.20828812,127.4646759
보성율포점,전라남도 보성군 회천면 남부관광로 2315,34.67009128,127.0861525
세종특별자치시 대평로 71,세종특별자치시 대평로 71,36.47327089,127.2772216
세종시청점,세종 보람동 700-71,36.4777615,127.2879009
도담점,세종 보듬8로 35,36.5183302,127.2628315
위더스영등포점,서울특별시 영등포구 영중로 55,37.5213192,126.904646
엘지사이언스,서울특별시 강서구 마곡중앙10로 30,37.56390789,126.8310034
경희의료원치과병원점,서울특별시 동대문구 경희대로 23,37.59376645,127.0507252
서여의도점,서울특별시 영등포구 국회대로70길 7,37.52998351,126.9198951
세종로점,서울특별시 종로구 세종대로 189,37.57341752,126.975939
M합정역점,서울특별시 마포구 양화로 72,37.5507577,126.9165284
방이사거리점,서울특별시 송파구 백제고분로 459,37.51169419,127.1127001
합정역점,서울특별시 마포구 양화로 72,37.5507577,126.9165284
선유도파크호텔점,서울특별시 영등포구 양평로 136,37.53866417,126.8930431
마곡파인스퀘어점,서울특별시 강서구 마곡중앙4로 22,37.55826828,126.8292693
울산테라스파크점,울산광역시 동구 방어진순환도로 652,35.49988315,129.4288563
울산굴화점,울산광역시 남구 울밀로 2906,35.55462086,129.2649061
홈플러스울산동구점,울산광역시 동구 방어진순환도로 637,35.49898894,129.4274959
